split,skill,seed,step,method,goal_success,unsafe_failure,stale_execution,refresh,probe,abstain,total_cost,predicted_success,calibration_abs_error,true_success_probability,estimated_half_life,true_half_life,half_life_abs_relative_error,shift_norm,observed_norm,mode_signal,exec_age
payload_mass_shift,pick_place,1,1,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.90205,0.09795,0.90375,23.71019,24.86142,0.04631,0.06795,0.11977,0.00862,1.00000
payload_mass_shift,pick_place,1,2,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.88399,0.11601,0.88168,24.85882,24.08549,0.03211,0.08328,0.08748,0.00000,2.00000
payload_mass_shift,pick_place,1,3,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.86407,0.13593,0.86065,24.70965,23.80445,0.03803,0.08909,0.09150,0.00000,3.00000
payload_mass_shift,pick_place,1,4,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.84371,0.15629,0.84088,24.36528,23.77997,0.02461,0.08960,0.10098,0.00000,4.00000
payload_mass_shift,pick_place,1,5,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.81555,0.18445,0.81827,22.47532,23.12011,0.02789,0.10380,0.15817,0.00000,5.00000
payload_mass_shift,pick_place,1,6,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.80514,0.19486,0.79932,24.05549,23.13622,0.03973,0.10345,0.10974,0.00000,6.00000
payload_mass_shift,pick_place,1,7,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.79067,0.79067,0.78506,24.63740,23.78098,0.03601,0.08958,0.09347,0.00000,7.00000
payload_mass_shift,pick_place,1,8,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.76365,0.76365,0.75606,23.13356,22.24028,0.04016,0.12406,0.13719,0.00000,8.00000
payload_mass_shift,pick_place,1,9,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.75021,0.75021,0.74552,23.66313,23.14877,0.02222,0.10317,0.12116,0.00000,9.00000
payload_mass_shift,pick_place,1,10,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.73198,0.73198,0.71586,23.45389,21.71988,0.07984,0.13681,0.12741,0.00000,10.00000
payload_mass_shift,pick_place,1,11,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.71783,0.71783,0.70157,23.70169,22.01527,0.07660,0.12950,0.12002,0.00000,11.00000
payload_mass_shift,pick_place,1,12,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.68856,0.31144,0.67763,22.21381,21.30788,0.04252,0.14735,0.16685,0.00000,12.00000
payload_mass_shift,pick_place,1,13,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.66520,0.33480,0.65303,21.48575,20.59432,0.04329,0.16659,0.19213,0.00000,13.00000
payload_mass_shift,pick_place,1,14,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.67151,0.32849,0.64029,23.61996,20.87275,0.13162,0.15893,0.12244,0.02345,14.00000
payload_mass_shift,pick_place,1,15,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.64147,0.35853,0.62574,22.11064,20.95045,0.05538,0.15682,0.17033,0.04968,15.00000
payload_mass_shift,pick_place,1,16,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.62977,0.62977,0.60756,22.35387,20.70342,0.07972,0.16357,0.16218,0.03931,16.00000
payload_mass_shift,pick_place,1,17,scalar_uncertainty_gate,1,0,0,1,0,0,1.26000,0.92062,0.07938,0.91741,20.76007,19.70696,0.05344,0.19247,0.21909,0.00000,0.00000
payload_mass_shift,pick_place,1,18,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.88864,0.11136,0.84135,17.98491,13.09708,0.37320,0.33067,0.34226,0.34299,1.00000
payload_mass_shift,pick_place,1,19,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.87832,0.12168,0.86622,22.68972,19.58941,0.15826,0.19608,0.15121,0.01592,2.00000
payload_mass_shift,pick_place,1,20,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.85130,0.14870,0.84362,21.21651,19.89577,0.06638,0.18677,0.20192,0.00000,3.00000
payload_mass_shift,pick_place,1,21,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.82458,0.17542,0.81330,20.30027,18.79071,0.08034,0.22176,0.23717,0.00540,4.00000
payload_mass_shift,pick_place,1,22,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.79635,0.20365,0.78820,19.36874,18.58035,0.04243,0.22889,0.27643,0.03293,5.00000
payload_mass_shift,pick_place,1,23,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.78011,0.21989,0.76207,20.11111,18.22147,0.10370,0.24144,0.24485,0.00000,6.00000
payload_mass_shift,pick_place,1,24,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.76236,0.23764,0.73885,20.46150,18.13381,0.12836,0.24458,0.23074,0.00265,7.00000
payload_mass_shift,pick_place,1,25,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.73107,0.73107,0.71129,19.20297,17.61875,0.08992,0.26366,0.28382,0.00000,8.00000
payload_mass_shift,pick_place,1,26,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.72060,0.27940,0.69756,20.13625,18.22380,0.10494,0.24136,0.24382,0.00000,9.00000
payload_mass_shift,pick_place,1,27,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.69002,0.30998,0.67372,19.02341,17.92323,0.06138,0.25225,0.29196,0.00201,10.00000
payload_mass_shift,pick_place,1,28,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.67739,0.32261,0.65883,19.53382,18.25995,0.06976,0.24007,0.26920,0.00000,11.00000
payload_mass_shift,pick_place,1,29,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.63909,0.36091,0.62148,17.92195,16.98284,0.05530,0.28882,0.34550,0.00000,12.00000
payload_mass_shift,pick_place,1,30,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.65049,0.65049,0.61859,20.17663,17.99597,0.12118,0.24958,0.24217,0.00000,13.00000
payload_mass_shift,pick_place,1,31,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.62905,0.62905,0.58809,19.75216,17.16324,0.15084,0.28149,0.25983,0.00000,14.00000
payload_mass_shift,pick_place,1,32,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.63426,0.36574,0.58143,21.46738,17.79805,0.20616,0.25689,0.19279,0.04678,15.00000
payload_mass_shift,pick_place,1,33,scalar_uncertainty_gate,1,0,0,1,0,0,1.26000,0.91766,0.08234,0.91065,18.47835,16.35968,0.12951,0.31537,0.31766,0.00000,0.00000
payload_mass_shift,pick_place,1,34,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.89355,0.10645,0.88396,19.73185,17.41587,0.13298,0.27149,0.26069,0.00000,1.00000
payload_mass_shift,pick_place,1,35,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.87136,0.12864,0.85336,20.48795,16.93951,0.20948,0.29060,0.22969,0.00000,2.00000
payload_mass_shift,pick_place,1,36,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.83425,0.16575,0.82336,17.81544,16.60982,0.07258,0.30447,0.35103,0.01694,3.00000
payload_mass_shift,pick_place,1,37,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.82358,0.82358,0.80022,20.12244,17.06407,0.17923,0.28550,0.24439,0.00000,4.00000
payload_mass_shift,pick_place,1,38,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.79422,0.20578,0.77745,19.07367,17.34049,0.09995,0.27444,0.28967,0.00000,5.00000
payload_mass_shift,pick_place,1,39,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.76969,0.23031,0.75093,18.80171,17.10721,0.09905,0.28375,0.30224,0.00580,6.00000
payload_mass_shift,pick_place,1,40,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.71993,0.28007,0.62343,16.17083,11.91489,0.35719,0.43217,0.44563,0.25573,7.00000
payload_mass_shift,pick_place,1,41,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.72089,0.72089,0.70103,18.20859,16.79293,0.08430,0.29670,0.33095,0.03545,8.00000
payload_mass_shift,pick_place,1,42,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.72040,0.72040,0.67338,20.11596,16.38458,0.22774,0.31427,0.24465,0.01188,9.00000
payload_mass_shift,pick_place,1,43,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.67069,0.67069,0.65633,17.43637,16.67186,0.04586,0.30182,0.37125,0.00536,10.00000
payload_mass_shift,pick_place,1,44,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.64929,0.35071,0.62015,17.30534,15.69309,0.10274,0.34610,0.37845,0.04406,11.00000
payload_mass_shift,pick_place,1,45,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.65371,0.34629,0.61227,19.04035,16.40894,0.16036,0.31320,0.29119,0.00000,12.00000
payload_mass_shift,pick_place,1,46,scalar_uncertainty_gate,1,0,0,1,0,0,1.26000,0.91644,0.08356,0.91005,17.67566,16.11289,0.09699,0.32645,0.35839,0.00000,0.00000
payload_mass_shift,pick_place,1,47,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.89292,0.10708,0.87833,19.48734,16.04523,0.21453,0.32955,0.27123,0.03295,1.00000
payload_mass_shift,pick_place,1,48,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.86658,0.13342,0.84628,19.20326,15.76034,0.21846,0.34288,0.28381,0.02458,2.00000
payload_mass_shift,pick_place,1,49,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.83167,0.83167,0.81702,17.38906,15.78722,0.10146,0.34160,0.37384,0.01504,3.00000
payload_mass_shift,pick_place,1,50,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.80527,0.19473,0.78802,17.32794,15.70505,0.10334,0.34553,0.37720,0.07118,4.00000
payload_mass_shift,pick_place,1,51,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.78480,0.21520,0.76435,17.86024,16.02277,0.11468,0.33058,0.34870,0.00392,5.00000
payload_mass_shift,pick_place,1,52,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.76512,0.23488,0.74513,18.27571,16.57552,0.10257,0.30595,0.32760,0.02730,6.00000
payload_mass_shift,pick_place,1,53,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.74002,0.25998,0.70852,17.98128,15.59801,0.15279,0.35070,0.34245,0.02680,7.00000
payload_mass_shift,pick_place,1,54,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.73426,0.73426,0.68984,19.53478,15.96555,0.22356,0.33323,0.26916,0.01692,8.00000
payload_mass_shift,pick_place,1,55,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.71533,0.28467,0.66805,19.60343,16.02095,0.22361,0.33067,0.26619,0.00897,9.00000
payload_mass_shift,pick_place,1,56,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.68958,0.31042,0.64393,18.98464,15.86541,0.19661,0.33791,0.29374,0.00000,10.00000
payload_mass_shift,pick_place,1,57,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.66509,0.33491,0.62778,18.50409,16.15132,0.14567,0.32470,0.31641,0.04268,11.00000
payload_mass_shift,pick_place,1,58,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.64009,0.35991,0.60295,17.99490,15.85953,0.13464,0.33819,0.34175,0.07766,12.00000
payload_mass_shift,pick_place,1,59,scalar_uncertainty_gate,1,0,0,1,0,0,1.26000,0.91641,0.08359,0.90815,17.65691,15.38939,0.14734,0.36099,0.35938,0.05563,0.00000
payload_mass_shift,pick_place,1,60,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.88685,0.11315,0.87456,17.42152,15.24142,0.14304,0.36845,0.37206,0.00000,1.00000
payload_mass_shift,pick_place,1,61,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.85772,0.14228,0.84257,17.19694,15.20417,0.13107,0.37036,0.38448,0.01160,2.00000
payload_mass_shift,pick_place,1,62,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.83398,0.16602,0.81437,17.76942,15.46614,0.14892,0.35717,0.35344,0.01927,3.00000
payload_mass_shift,pick_place,1,63,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.79685,0.20315,0.78586,16.27441,15.48459,0.05101,0.35626,0.43911,0.03003,4.00000
payload_mass_shift,pick_place,1,64,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.78079,0.78079,0.75234,17.38704,14.96850,0.16158,0.38261,0.37395,0.00000,5.00000
payload_mass_shift,pick_place,1,65,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.74443,0.25557,0.72118,16.19241,14.66250,0.10434,0.39912,0.44426,0.02093,6.00000
payload_mass_shift,pick_place,1,66,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.72905,0.27095,0.69530,16.95146,14.68087,0.15466,0.39811,0.39844,0.00000,7.00000
payload_mass_shift,pick_place,1,67,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.70293,0.29707,0.67313,16.65863,14.85405,0.12149,0.38871,0.41562,0.03154,8.00000
payload_mass_shift,pick_place,1,68,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.68288,0.68288,0.64749,16.79458,14.73886,0.13948,0.39493,0.40757,0.00000,9.00000
payload_mass_shift,pick_place,1,69,scalar_uncertainty_gate,0,0,0,0,0,0,1.00000,0.65774,0.65774,0.62030,16.49122,14.49541,0.13769,0.40842,0.42572,0.01946,10.00000
payload_mass_shift,pick_place,1,70,scalar_uncertainty_gate,1,0,0,1,0,0,1.26000,0.91033,0.08967,0.86817,14.52053,10.61850,0.36747,0.54243,0.56210,0.36656,0.00000
payload_mass_shift,pick_place,1,71,scalar_uncertainty_gate,1,0,0,0,0,0,1.00000,0.87567,0.12433,0.82584,14.56535,11.32194,0.28647,0.50621,0.55859,0.26638,1.00000
payload_mass_shift,pick_place,1,0,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.91242,0.08758,0.91070,25.87453,24.33369,0.06332,0.07827,0.05892,0.00000,0.00000
payload_mass_shift,pick_place,1,1,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.88896,0.11104,0.89148,23.19491,24.86142,0.06703,0.06795,0.11977,0.00862,1.00000
payload_mass_shift,pick_place,1,2,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87128,0.12872,0.87015,24.59020,24.08549,0.02095,0.08328,0.08748,0.00000,2.00000
payload_mass_shift,pick_place,1,3,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.85145,0.14855,0.84983,24.41938,23.80445,0.02583,0.08909,0.09150,0.00000,3.00000
payload_mass_shift,pick_place,1,4,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83105,0.16895,0.83072,24.02626,23.77997,0.01036,0.08960,0.10098,0.00000,4.00000
payload_mass_shift,pick_place,1,5,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.80186,0.19814,0.80885,21.89909,23.12011,0.05281,0.10380,0.15817,0.00000,5.00000
payload_mass_shift,pick_place,1,6,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.79248,0.20752,0.79052,23.67408,23.13622,0.02325,0.10345,0.10974,0.00000,6.00000
payload_mass_shift,pick_place,1,7,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.77853,0.22147,0.79474,24.33676,23.78098,0.02337,0.08958,0.09347,0.00000,7.00000
payload_mass_shift,pick_place,1,8,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.75037,0.75037,0.76659,22.63418,22.24028,0.01771,0.12406,0.13719,0.00000,8.00000
payload_mass_shift,pick_place,1,9,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73746,0.26254,0.75642,23.23003,23.14877,0.00351,0.10317,0.12116,0.00000,9.00000
payload_mass_shift,pick_place,1,10,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.71908,0.28092,0.72760,22.99413,21.71988,0.05867,0.13681,0.12741,0.00000,10.00000
payload_mass_shift,pick_place,1,11,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.91059,0.08941,0.90788,23.27358,22.01527,0.05716,0.12950,0.12002,0.00000,0.00000
payload_mass_shift,pick_place,1,12,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.88598,0.88598,0.88386,21.60872,21.30788,0.01412,0.14735,0.16685,0.00000,1.00000
payload_mass_shift,pick_place,1,13,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.86105,0.13895,0.85895,20.80536,20.59432,0.01025,0.16659,0.19213,0.00000,2.00000
payload_mass_shift,pick_place,1,14,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.84683,0.15317,0.83792,22.94479,20.87275,0.09927,0.15893,0.12244,0.02345,3.00000
payload_mass_shift,pick_place,1,15,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.81845,0.18155,0.81697,21.06775,20.95045,0.00560,0.15682,0.17033,0.04968,4.00000
payload_mass_shift,pick_place,1,16,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.79951,0.20049,0.79474,21.41664,20.70342,0.03445,0.16357,0.16218,0.03931,5.00000
payload_mass_shift,pick_place,1,17,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76970,0.23030,0.78495,20.01187,19.70696,0.01547,0.19247,0.21909,0.00000,6.00000
payload_mass_shift,pick_place,1,18,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90392,0.09608,0.86681,15.34160,13.09708,0.17138,0.33067,0.34226,0.34299,0.00000
payload_mass_shift,pick_place,1,19,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.88685,0.88685,0.87920,21.99089,19.58941,0.12259,0.19608,0.15121,0.01592,1.00000
payload_mass_shift,pick_place,1,20,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.86009,0.86009,0.85625,20.51012,19.89577,0.03088,0.18677,0.20192,0.00000,2.00000
payload_mass_shift,pick_place,1,21,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.83264,0.83264,0.82728,19.47386,18.79071,0.03636,0.22176,0.23717,0.00540,3.00000
payload_mass_shift,pick_place,1,22,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.80256,0.19744,0.80239,18.29888,18.58035,0.01515,0.22889,0.27643,0.03293,4.00000
payload_mass_shift,pick_place,1,23,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.78608,0.21392,0.77663,19.30830,18.22147,0.05965,0.24144,0.24485,0.00000,5.00000
payload_mass_shift,pick_place,1,24,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76718,0.23282,0.77141,19.66803,18.13381,0.08461,0.24458,0.23074,0.00265,6.00000
payload_mass_shift,pick_place,1,25,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73476,0.26524,0.74432,18.33321,17.61875,0.04055,0.26366,0.28382,0.00000,7.00000
payload_mass_shift,pick_place,1,26,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.72362,0.27638,0.72978,19.33545,18.22380,0.06100,0.24136,0.24382,0.00000,8.00000
payload_mass_shift,pick_place,1,27,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90543,0.09457,0.90113,18.12916,17.92323,0.01149,0.25225,0.29196,0.00201,0.00000
payload_mass_shift,pick_place,1,28,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87935,0.12065,0.87499,18.68719,18.25995,0.02340,0.24007,0.26920,0.00000,1.00000
payload_mass_shift,pick_place,1,29,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.84619,0.15381,0.84264,16.97616,16.98284,0.00039,0.28882,0.34550,0.00000,2.00000
payload_mass_shift,pick_place,1,30,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.83214,0.83214,0.82260,19.37909,17.99597,0.07686,0.24958,0.24217,0.00000,3.00000
payload_mass_shift,pick_place,1,31,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.80621,0.80621,0.79186,18.92158,17.16324,0.10245,0.28149,0.25983,0.00000,4.00000
payload_mass_shift,pick_place,1,32,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.79361,0.20639,0.77307,20.40879,17.79805,0.14669,0.25689,0.19279,0.04678,5.00000
payload_mass_shift,pick_place,1,33,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.74969,0.74969,0.75331,17.56296,16.35968,0.07355,0.31537,0.31766,0.00000,6.00000
payload_mass_shift,pick_place,1,34,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73995,0.26005,0.74212,18.89975,17.41587,0.08520,0.27149,0.26069,0.00000,7.00000
payload_mass_shift,pick_place,1,35,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.72711,0.27289,0.71479,19.71616,16.93951,0.16392,0.29060,0.22969,0.00000,8.00000
payload_mass_shift,pick_place,1,36,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90366,0.09634,0.89825,16.77338,16.60982,0.00985,0.30447,0.35103,0.01694,0.00000
payload_mass_shift,pick_place,1,37,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.88096,0.11904,0.87065,19.32055,17.06407,0.13224,0.28550,0.24439,0.00000,1.00000
payload_mass_shift,pick_place,1,38,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.85158,0.14842,0.84455,18.19526,17.34049,0.04929,0.27444,0.28967,0.00000,2.00000
payload_mass_shift,pick_place,1,39,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.82439,0.82439,0.81686,17.87061,17.10721,0.04462,0.28375,0.30224,0.00580,3.00000
payload_mass_shift,pick_place,1,40,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76976,0.23024,0.72915,14.11745,11.91489,0.18486,0.43217,0.44563,0.25573,4.00000
payload_mass_shift,pick_place,1,41,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76928,0.23072,0.78196,17.07956,16.79293,0.01707,0.29670,0.33095,0.03545,5.00000
payload_mass_shift,pick_place,1,42,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76391,0.23609,0.75359,19.22990,16.38458,0.17366,0.31427,0.24465,0.01188,6.00000
payload_mass_shift,pick_place,1,43,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.71521,0.71521,0.73363,16.43978,16.67186,0.01392,0.30182,0.37125,0.00536,7.00000
payload_mass_shift,pick_place,1,44,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90284,0.09716,0.89596,16.11067,15.69309,0.02661,0.34610,0.37845,0.04406,0.00000
payload_mass_shift,pick_place,1,45,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87793,0.12207,0.86800,18.15975,16.40894,0.10670,0.31320,0.29119,0.00000,1.00000
payload_mass_shift,pick_place,1,46,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.84495,0.15505,0.83765,16.71768,16.11289,0.03753,0.32645,0.35839,0.00000,2.00000
payload_mass_shift,pick_place,1,47,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.82760,0.17240,0.80921,18.42282,16.04523,0.14818,0.32955,0.27123,0.03295,3.00000
payload_mass_shift,pick_place,1,48,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.80170,0.19830,0.77967,18.17819,15.76034,0.15341,0.34288,0.28381,0.02458,4.00000
payload_mass_shift,pick_place,1,49,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.76251,0.23749,0.77177,16.34138,15.78722,0.03510,0.34160,0.37384,0.01504,5.00000
payload_mass_shift,pick_place,1,50,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.73464,0.26536,0.74570,16.00085,15.70505,0.01883,0.34553,0.37720,0.07118,6.00000
payload_mass_shift,pick_place,1,51,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.72021,0.27979,0.72566,16.89011,16.02277,0.05413,0.33058,0.34870,0.00392,7.00000
payload_mass_shift,pick_place,1,52,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90436,0.09564,0.89817,17.19432,16.57552,0.03733,0.30595,0.32760,0.02730,0.00000
payload_mass_shift,pick_place,1,53,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87437,0.12563,0.86443,16.89223,15.59801,0.08297,0.35070,0.34245,0.02680,1.00000
payload_mass_shift,pick_place,1,54,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.85326,0.14674,0.83675,18.57682,15.96555,0.16356,0.33323,0.26916,0.01692,2.00000
payload_mass_shift,pick_place,1,55,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.82886,0.17114,0.80902,18.70214,16.02095,0.16735,0.33067,0.26619,0.00897,3.00000
payload_mass_shift,pick_place,1,56,conformal_risk_gate,0,0,0,0,0,0,1.00000,0.80099,0.80099,0.78066,18.10041,15.86541,0.14087,0.33791,0.29374,0.00000,4.00000
payload_mass_shift,pick_place,1,57,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.77157,0.22843,0.77559,17.34324,16.15132,0.07380,0.32470,0.31641,0.04268,5.00000
payload_mass_shift,pick_place,1,58,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.74135,0.74135,0.74754,16.63508,15.85953,0.04890,0.33819,0.34175,0.07766,6.00000
payload_mass_shift,pick_place,1,59,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.71526,0.28474,0.71731,16.40896,15.38939,0.06625,0.36099,0.35938,0.05563,7.00000
payload_mass_shift,pick_place,1,60,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90303,0.09697,0.89474,16.45179,15.24142,0.07941,0.36845,0.37206,0.00000,0.00000
payload_mass_shift,pick_place,1,61,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87180,0.12820,0.86255,16.15982,15.20417,0.06285,0.37036,0.38448,0.01160,1.00000
payload_mass_shift,pick_place,1,62,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.84508,0.15492,0.83358,16.71329,15.46614,0.08064,0.35717,0.35344,0.01927,2.00000
payload_mass_shift,pick_place,1,63,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.80664,0.19336,0.80476,15.13027,15.48459,0.02288,0.35626,0.43911,0.03003,3.00000
payload_mass_shift,pick_place,1,64,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.78875,0.21125,0.77185,16.41578,14.96850,0.09669,0.38261,0.37395,0.00000,4.00000
payload_mass_shift,pick_place,1,65,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.75000,0.25000,0.75886,15.08647,14.66250,0.02891,0.39912,0.44426,0.02093,5.00000
payload_mass_shift,pick_place,1,66,conformal_risk_gate,0,0,0,0,1,0,1.07000,0.73365,0.73365,0.73257,15.96214,14.68087,0.08728,0.39811,0.39844,0.00000,6.00000
payload_mass_shift,pick_place,1,67,conformal_risk_gate,1,0,0,1,0,0,1.26000,0.90172,0.09828,0.89362,15.51323,14.85405,0.04438,0.38871,0.41562,0.03154,0.00000
payload_mass_shift,pick_place,1,68,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.87041,0.12959,0.86021,15.79935,14.73886,0.07195,0.39493,0.40757,0.00000,1.00000
payload_mass_shift,pick_place,1,69,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.83813,0.16187,0.82681,15.39744,14.49541,0.06223,0.40842,0.42572,0.01946,2.00000
payload_mass_shift,pick_place,1,70,conformal_risk_gate,1,0,0,0,0,0,1.00000,0.78317,0.21683,0.72671,12.31992,10.61850,0.16023,0.54243,0.56210,0.36656,3.00000
payload_mass_shift,pick_place,1,71,conformal_risk_gate,1,0,0,0,1,0,1.07000,0.75282,0.24718,0.71810,12.65486,11.32194,0.11773,0.50621,0.55859,0.26638,4.00000
