split,method,seed,goal_success,success_auc,late_success,unsafe_failure,stale_execution,refresh_rate,probe_rate,abstain_rate,total_cost,half_life_error,calibration_error,risk_upper,hazard_score,safety_utility,rows,stress_axis,stress_level
combined_micro_shift,domain_randomized_clone,2,0.58125,0.58065,0.37500,0.17500,0.56875,0.00000,0.00000,0.00000,1.14875,0.63457,0.43735,0.31153,0.39706,0.21305,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,3,0.48125,0.47742,0.17500,0.17500,0.57500,0.00000,0.00000,0.00000,1.14875,0.62796,0.43021,0.31550,0.39955,0.11093,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,4,0.50000,0.50323,0.22500,0.17500,0.58125,0.00000,0.00000,0.00000,1.14875,0.64047,0.43312,0.31159,0.39691,0.12755,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,5,0.49375,0.49677,0.30000,0.20625,0.59375,0.00000,0.00000,0.00000,1.17531,0.66401,0.44527,0.30970,0.39465,0.08583,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,6,0.53125,0.52903,0.37500,0.19375,0.57500,0.00000,0.00000,0.00000,1.16469,0.65920,0.43369,0.31485,0.39625,0.14219,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,7,0.54375,0.53871,0.32500,0.15625,0.56250,0.00000,0.00000,0.00000,1.13281,0.64669,0.44312,0.31084,0.39389,0.19641,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,8,0.48125,0.48065,0.27500,0.16250,0.56250,0.00000,0.00000,0.00000,1.13813,0.65158,0.44548,0.30840,0.39331,0.12766,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,9,0.45000,0.45161,0.15000,0.25000,0.55625,0.00000,0.00000,0.00000,1.21250,0.66170,0.43736,0.31401,0.39569,0.01113,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,0,0.76875,0.76774,0.90000,0.01250,0.00000,0.17500,0.49375,0.00000,1.20672,0.07928,0.33812,0.30888,0.14827,0.72881,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,1,0.72500,0.72903,0.52500,0.00625,0.00000,0.18125,0.50625,0.00000,1.20684,0.08346,0.36677,0.31089,0.14856,0.69054,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,2,0.75625,0.75161,0.70000,0.00000,0.00000,0.17500,0.52500,0.00000,1.20562,0.08065,0.34392,0.30561,0.14883,0.72746,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,3,0.83125,0.82903,0.80000,0.00625,0.00000,0.17500,0.54375,0.00000,1.21666,0.08216,0.29788,0.31047,0.15304,0.79542,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,4,0.75625,0.75806,0.70000,0.00000,0.00000,0.18125,0.48125,0.00000,1.19391,0.09125,0.33349,0.30678,0.15085,0.72910,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,5,0.77500,0.77097,0.75000,0.00000,0.00000,0.18750,0.49375,0.00000,1.19934,0.08912,0.32802,0.30538,0.14957,0.74709,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,6,0.80625,0.80323,0.80000,0.01250,0.00000,0.18125,0.51875,0.00000,1.21597,0.09196,0.31160,0.31099,0.15213,0.76501,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,7,0.80000,0.80323,0.70000,0.01250,0.00000,0.17500,0.51250,0.00000,1.21244,0.09447,0.32063,0.30739,0.15063,0.75926,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,8,0.80625,0.80323,0.72500,0.00000,0.00000,0.17500,0.52500,0.00000,1.20562,0.08582,0.31649,0.30755,0.15521,0.77746,160,probe_cost,1.50
combined_micro_shift,conformal_risk_gate,9,0.73125,0.72903,0.75000,0.00000,0.00000,0.18750,0.52500,0.00000,1.20887,0.09560,0.36333,0.31046,0.15214,0.70201,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,0,0.76250,0.76129,0.72500,0.00000,0.00000,0.16875,0.55625,0.00000,1.21353,0.09100,0.33380,0.27858,0.15112,0.73261,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,1,0.80000,0.80000,0.75000,0.01250,0.00000,0.17500,0.51875,0.00000,1.21434,0.08980,0.31613,0.28084,0.15193,0.75899,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,2,0.80000,0.79677,0.77500,0.00000,0.00000,0.16250,0.55625,0.00000,1.21191,0.09315,0.31772,0.27684,0.15476,0.77033,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,3,0.75000,0.75161,0.70000,0.00625,0.00000,0.18125,0.53125,0.00000,1.21447,0.09224,0.34467,0.27948,0.15450,0.71447,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,4,0.76875,0.76774,0.72500,0.00625,0.00000,0.16875,0.51875,0.00000,1.20741,0.10228,0.32469,0.27650,0.15376,0.73421,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,5,0.80000,0.80000,0.82500,0.00000,0.00000,0.16250,0.53750,0.00000,1.20619,0.09832,0.30933,0.27618,0.15468,0.77113,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,6,0.79375,0.79032,0.80000,0.00625,0.00000,0.18125,0.54375,0.00000,1.21828,0.11176,0.31360,0.27979,0.15316,0.75769,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,7,0.79375,0.79677,0.65000,0.01875,0.00000,0.15625,0.56250,0.00000,1.22812,0.11756,0.32199,0.27776,0.15483,0.74531,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,8,0.82500,0.82903,0.82500,0.00000,0.00000,0.16875,0.56250,0.00000,1.21544,0.09837,0.30719,0.27803,0.15960,0.79484,160,probe_cost,1.50
combined_micro_shift,ensemble_uncertainty_gate,9,0.80000,0.80323,0.85000,0.00000,0.00000,0.18750,0.51875,0.00000,1.20697,0.10526,0.31785,0.27994,0.15457,0.77102,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,0,0.88125,0.87742,0.95000,0.00000,0.00000,0.23125,0.51875,0.00000,1.21834,0.15912,0.25854,0.29812,0.15478,0.85068,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,1,0.85000,0.84839,0.85000,0.00000,0.00000,0.22500,0.59375,0.00000,1.23959,0.16810,0.27655,0.30004,0.15481,0.81646,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,2,0.80625,0.80645,0.82500,0.00625,0.00000,0.21250,0.58125,0.00000,1.23784,0.15835,0.30680,0.29381,0.15322,0.76745,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,3,0.79375,0.79355,0.77500,0.00000,0.00000,0.21875,0.58125,0.00000,1.23416,0.16975,0.31080,0.29806,0.15618,0.76097,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,4,0.85625,0.85484,0.92500,0.00000,0.00000,0.20625,0.64375,0.00000,1.24997,0.16415,0.27900,0.29561,0.15649,0.82125,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,5,0.81250,0.80968,0.80000,0.00625,0.00000,0.21250,0.56875,0.00000,1.23403,0.15374,0.29697,0.29198,0.15078,0.77424,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,6,0.80625,0.80323,0.75000,0.02500,0.00000,0.20625,0.62500,0.00000,1.26550,0.16157,0.30784,0.30146,0.16103,0.74708,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,7,0.84375,0.83871,0.72500,0.00000,0.00000,0.21250,0.62500,0.00000,1.24587,0.16660,0.28881,0.29633,0.15647,0.80933,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,8,0.83125,0.82903,0.82500,0.00625,0.00000,0.20000,0.58750,0.00000,1.23650,0.15400,0.29776,0.29562,0.15933,0.79264,160,probe_cost,1.50
combined_micro_shift,bayesian_skill_survival,9,0.84375,0.84194,0.85000,0.00000,0.00000,0.21875,0.60000,0.00000,1.23988,0.15695,0.28510,0.29856,0.15633,0.81017,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,0,0.84375,0.84194,0.85000,0.00000,0.00000,0.50000,0.49375,0.00000,1.28059,0.10992,0.26906,0.34616,0.09771,0.80447,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,1,0.81875,0.81613,0.80000,0.00000,0.00000,0.53125,0.45625,0.00000,1.27728,0.12096,0.28359,0.34679,0.09524,0.77993,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,2,0.86250,0.86129,0.90000,0.00000,0.00000,0.55625,0.41875,0.00000,1.27234,0.10999,0.25344,0.33938,0.09119,0.82437,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,3,0.85000,0.84839,0.90000,0.00000,0.00000,0.55625,0.43750,0.00000,1.27806,0.12748,0.26190,0.34373,0.09442,0.81107,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,4,0.86250,0.85806,0.87500,0.00000,0.00000,0.53125,0.45000,0.00000,1.27537,0.12700,0.25451,0.34004,0.09227,0.82395,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,5,0.83125,0.82581,0.82500,0.00625,0.00000,0.49375,0.48125,0.00000,1.28047,0.11781,0.27489,0.34057,0.09487,0.78648,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,6,0.80000,0.79677,0.77500,0.00000,0.00000,0.51250,0.46875,0.00000,1.27622,0.11448,0.29502,0.34457,0.09419,0.76133,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,7,0.86250,0.86129,0.82500,0.00000,0.00000,0.48750,0.50625,0.00000,1.28116,0.12500,0.25663,0.34255,0.09587,0.82314,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,8,0.86250,0.86452,0.85000,0.00625,0.00000,0.51250,0.47500,0.00000,1.28344,0.10877,0.25693,0.33978,0.09456,0.81732,160,probe_cost,1.50
combined_micro_shift,cvar_lifetime_guard,9,0.77500,0.78065,0.77500,0.00000,0.00000,0.49375,0.50000,0.00000,1.28087,0.11581,0.31494,0.34484,0.09582,0.73568,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,0,0.88750,0.88387,0.90000,0.00625,0.00000,0.15625,0.52500,0.00000,1.20606,0.13277,0.25029,0.29029,0.15073,0.85315,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,1,0.76875,0.76774,0.77500,0.00625,0.00000,0.16875,0.54375,0.00000,1.21503,0.11781,0.32679,0.29203,0.15049,0.73315,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,2,0.76250,0.76129,0.65000,0.00625,0.00000,0.15625,0.54375,0.00000,1.21178,0.11835,0.32701,0.28747,0.15317,0.72735,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,3,0.82500,0.81935,0.85000,0.00000,0.00000,0.16250,0.53750,0.00000,1.20619,0.11717,0.29230,0.28805,0.14869,0.79613,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,4,0.83750,0.83548,0.72500,0.00000,0.00000,0.15625,0.54375,0.00000,1.20647,0.13222,0.29278,0.28612,0.15044,0.80859,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,5,0.83750,0.83226,0.87500,0.00000,0.00000,0.15625,0.56875,0.00000,1.21409,0.13574,0.28917,0.28585,0.15105,0.80753,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,6,0.82500,0.82258,0.82500,0.00000,0.00000,0.16250,0.54375,0.00000,1.20809,0.12419,0.29367,0.28984,0.14949,0.79587,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,7,0.81250,0.80645,0.85000,0.01250,0.00000,0.15000,0.56875,0.00000,1.22309,0.13010,0.30381,0.28771,0.15161,0.77027,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,8,0.79375,0.79032,0.77500,0.00625,0.00000,0.16875,0.52500,0.00000,1.20931,0.13047,0.30917,0.28356,0.14790,0.75895,160,probe_cost,1.50
combined_micro_shift,skill_half_life_scheduler_v5,9,0.73750,0.73548,0.70000,0.00000,0.00000,0.16250,0.55625,0.00000,1.21191,0.12727,0.35061,0.28944,0.14989,0.70783,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,0,0.86875,0.86774,0.85000,0.00000,0.00000,0.20625,0.51250,0.00000,1.20994,0.00000,0.25675,0.18135,0.14197,0.83936,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,1,0.79375,0.79355,0.70000,0.00000,0.00000,0.19375,0.50625,0.00000,1.20478,0.00000,0.30489,0.18130,0.14222,0.76508,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,2,0.85000,0.85161,0.87500,0.00000,0.00000,0.18750,0.51250,0.00000,1.20506,0.00000,0.26151,0.17580,0.14040,0.82129,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,3,0.84375,0.84194,0.82500,0.00000,0.00000,0.18750,0.53125,0.00000,1.21078,0.00000,0.27213,0.17785,0.14206,0.81424,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,4,0.80625,0.80000,0.80000,0.00625,0.00000,0.18750,0.52500,0.00000,1.21419,0.00000,0.29287,0.17740,0.14205,0.77076,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,5,0.78750,0.78387,0.77500,0.00625,0.00000,0.18750,0.55625,0.00000,1.22372,0.00000,0.30728,0.17858,0.14088,0.75068,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,6,0.87500,0.87742,0.87500,0.00000,0.00000,0.19375,0.55000,0.00000,1.21812,0.00000,0.25415,0.18144,0.14320,0.84446,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,7,0.85000,0.84516,0.87500,0.00000,0.00000,0.18750,0.55000,0.00000,1.21650,0.00000,0.26574,0.17791,0.14244,0.81969,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,8,0.86875,0.86452,0.87500,0.00000,0.00000,0.19375,0.53750,0.00000,1.21431,0.00000,0.25400,0.17802,0.14403,0.83875,160,probe_cost,1.50
combined_micro_shift,oracle_shift_aware_scheduler,9,0.86250,0.86774,0.87500,0.00000,0.00000,0.19375,0.53125,0.00000,1.21241,0.00000,0.26662,0.18329,0.14540,0.83276,160,probe_cost,1.50
combined_micro_shift,domain_randomized_clone,0,0.62500,0.62258,0.42500,0.04375,0.38125,0.00000,0.00000,0.00000,1.03719,0.34270,0.41251,0.20662,0.32623,0.45167,160,combined,0.00
combined_micro_shift,domain_randomized_clone,1,0.59375,0.58710,0.37500,0.04375,0.38750,0.00000,0.00000,0.00000,1.03719,0.33386,0.42478,0.20383,0.32514,0.41829,160,combined,0.00
combined_micro_shift,domain_randomized_clone,2,0.66250,0.66452,0.55000,0.03750,0.41250,0.00000,0.00000,0.00000,1.03188,0.33568,0.41548,0.20611,0.32654,0.48479,160,combined,0.00
combined_micro_shift,domain_randomized_clone,3,0.55000,0.54839,0.32500,0.06875,0.41250,0.00000,0.00000,0.00000,1.05844,0.33904,0.43762,0.20623,0.32609,0.34107,160,combined,0.00
combined_micro_shift,domain_randomized_clone,4,0.60625,0.60645,0.50000,0.02500,0.40000,0.00000,0.00000,0.00000,1.02125,0.33917,0.44372,0.20558,0.32543,0.44527,160,combined,0.00
combined_micro_shift,domain_randomized_clone,5,0.55000,0.55161,0.32500,0.06250,0.36875,0.00000,0.00000,0.00000,1.05313,0.32582,0.43718,0.20415,0.32423,0.36219,160,combined,0.00
combined_micro_shift,domain_randomized_clone,6,0.62500,0.62903,0.47500,0.04375,0.36250,0.00000,0.00000,0.00000,1.03719,0.33775,0.43471,0.20412,0.32377,0.45804,160,combined,0.00
combined_micro_shift,domain_randomized_clone,7,0.63125,0.63871,0.47500,0.03750,0.36250,0.00000,0.00000,0.00000,1.03188,0.33666,0.42365,0.20397,0.32347,0.47054,160,combined,0.00
combined_micro_shift,domain_randomized_clone,8,0.56250,0.56774,0.27500,0.03750,0.35625,0.00000,0.00000,0.00000,1.03187,0.33332,0.44138,0.20412,0.32432,0.40391,160,combined,0.00
combined_micro_shift,domain_randomized_clone,9,0.61875,0.61613,0.55000,0.08125,0.38125,0.00000,0.00000,0.00000,1.06906,0.34756,0.43513,0.20731,0.32612,0.40796,160,combined,0.00
combined_micro_shift,conformal_risk_gate,0,0.80000,0.80645,0.75000,0.00000,0.00000,0.09375,0.50625,0.00000,1.04716,0.03273,0.31825,0.21321,0.14694,0.79340,160,combined,0.00
combined_micro_shift,conformal_risk_gate,1,0.85000,0.84516,0.92500,0.00625,0.00000,0.10000,0.46250,0.00000,1.05212,0.03336,0.28723,0.20995,0.14493,0.83720,160,combined,0.00
combined_micro_shift,conformal_risk_gate,2,0.77500,0.77097,0.82500,0.01250,0.00000,0.10000,0.47500,0.00000,1.05800,0.03147,0.32298,0.21178,0.14541,0.75588,160,combined,0.00
combined_micro_shift,conformal_risk_gate,3,0.74375,0.73548,0.82500,0.00000,0.00000,0.09375,0.48750,0.00000,1.04631,0.03315,0.34841,0.21226,0.14566,0.73727,160,combined,0.00
combined_micro_shift,conformal_risk_gate,4,0.78750,0.78387,0.82500,0.00000,0.00000,0.10000,0.48125,0.00000,1.04766,0.03623,0.32089,0.21279,0.14735,0.78083,160,combined,0.00
combined_micro_shift,conformal_risk_gate,5,0.79375,0.79355,0.82500,0.00000,0.00000,0.10000,0.49375,0.00000,1.04822,0.02483,0.31662,0.21264,0.14876,0.78700,160,combined,0.00
combined_micro_shift,conformal_risk_gate,6,0.80000,0.79355,0.80000,0.00625,0.00000,0.10000,0.49375,0.00000,1.05353,0.02642,0.30997,0.21247,0.14804,0.78701,160,combined,0.00
combined_micro_shift,conformal_risk_gate,7,0.80625,0.80645,0.70000,0.00000,0.00000,0.10000,0.50625,0.00000,1.04878,0.02838,0.31413,0.21464,0.15238,0.79942,160,combined,0.00
combined_micro_shift,conformal_risk_gate,8,0.85000,0.85161,0.82500,0.00000,0.00000,0.09375,0.50625,0.00000,1.04716,0.02742,0.28712,0.21289,0.14944,0.84340,160,combined,0.00
combined_micro_shift,conformal_risk_gate,9,0.81875,0.81935,0.75000,0.00000,0.00000,0.10000,0.45625,0.00000,1.04653,0.03484,0.30486,0.21326,0.14556,0.81224,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,0,0.83125,0.83226,0.90000,0.00625,0.00000,0.09375,0.51875,0.00000,1.05303,0.05448,0.29707,0.18836,0.15198,0.81833,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,1,0.80000,0.80323,0.72500,0.00000,0.00000,0.10000,0.50625,0.00000,1.04878,0.05671,0.31834,0.18532,0.15042,0.79317,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,2,0.79375,0.78710,0.75000,0.00000,0.00000,0.09375,0.51875,0.00000,1.04772,0.05437,0.31443,0.18685,0.15032,0.78707,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,3,0.78750,0.78387,0.77500,0.00000,0.00000,0.08750,0.50625,0.00000,1.04553,0.05445,0.31940,0.18556,0.14708,0.78113,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,4,0.76875,0.76452,0.85000,0.00000,0.00000,0.09375,0.51875,0.00000,1.04772,0.05864,0.33581,0.18607,0.14869,0.76207,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,5,0.85000,0.85161,0.72500,0.00000,0.00000,0.09375,0.53125,0.00000,1.04828,0.05083,0.28319,0.18604,0.15033,0.84324,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,6,0.88125,0.87742,0.95000,0.00625,0.00000,0.08750,0.53125,0.00000,1.05197,0.05401,0.26868,0.18752,0.15284,0.86847,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,7,0.77500,0.77742,0.72500,0.00000,0.00000,0.09375,0.51875,0.00000,1.04772,0.05285,0.33135,0.18539,0.14861,0.76832,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,8,0.80000,0.80000,0.77500,0.00625,0.00000,0.09375,0.53125,0.00000,1.05359,0.05555,0.31258,0.18740,0.15319,0.78700,160,combined,0.00
combined_micro_shift,ensemble_uncertainty_gate,9,0.80000,0.79355,0.87500,0.00000,0.00000,0.08750,0.53750,0.00000,1.04694,0.05895,0.31665,0.18901,0.15183,0.79343,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,0,0.83125,0.82581,0.82500,0.00000,0.00000,0.10000,0.54375,0.00000,1.05047,0.07628,0.29377,0.20128,0.14934,0.82418,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,1,0.81875,0.82258,0.85000,0.00000,0.00000,0.10000,0.53750,0.00000,1.05019,0.07324,0.30499,0.19697,0.14523,0.81172,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,2,0.77500,0.77097,0.82500,0.00625,0.00000,0.10000,0.52500,0.00000,1.05494,0.07622,0.32582,0.19831,0.14473,0.76181,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,3,0.82500,0.82258,0.77500,0.00000,0.00000,0.10625,0.54375,0.00000,1.05209,0.07386,0.29262,0.19758,0.14258,0.81771,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,4,0.81875,0.81613,0.85000,0.00000,0.00000,0.10000,0.54375,0.00000,1.05047,0.07807,0.29537,0.19974,0.14755,0.81168,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,5,0.89375,0.89032,0.90000,0.00000,0.00000,0.10000,0.55000,0.00000,1.05075,0.07754,0.25676,0.19865,0.14702,0.88665,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,6,0.80000,0.79677,0.75000,0.00000,0.00000,0.10000,0.53750,0.00000,1.05019,0.07522,0.31550,0.19993,0.14914,0.79297,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,7,0.83750,0.83871,0.87500,0.00000,0.00000,0.10000,0.54375,0.00000,1.05047,0.07821,0.29203,0.19935,0.14802,0.83043,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,8,0.81875,0.81290,0.82500,0.00000,0.00000,0.10000,0.55000,0.00000,1.05075,0.07292,0.29478,0.19836,0.14662,0.81164,160,combined,0.00
combined_micro_shift,bayesian_skill_survival,9,0.85000,0.84839,0.77500,0.00000,0.00000,0.10625,0.53750,0.00000,1.05181,0.07565,0.28284,0.20070,0.14668,0.84275,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,0,0.81875,0.81613,0.77500,0.00000,0.00000,0.13750,0.48750,0.00000,1.05769,0.05457,0.30680,0.25452,0.12031,0.81067,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,1,0.78125,0.78387,0.80000,0.00625,0.00000,0.13125,0.48125,0.00000,1.06109,0.04859,0.32724,0.25205,0.11985,0.76720,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,2,0.85625,0.86129,0.82500,0.00000,0.00000,0.13750,0.50000,0.00000,1.05825,0.05173,0.27837,0.25418,0.12090,0.84809,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,3,0.78125,0.78387,0.85000,0.00000,0.00000,0.13750,0.52500,0.00000,1.05937,0.05660,0.32547,0.25567,0.12323,0.77294,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,4,0.80000,0.79677,0.72500,0.00000,0.00000,0.13750,0.48750,0.00000,1.05769,0.05794,0.31608,0.25392,0.12036,0.79192,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,5,0.74375,0.73871,0.75000,0.00625,0.00000,0.13750,0.51250,0.00000,1.06412,0.05597,0.34615,0.25488,0.12397,0.72927,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,6,0.86250,0.86129,0.92500,0.00000,0.00000,0.13750,0.53750,0.00000,1.05994,0.04995,0.27514,0.25402,0.12183,0.85411,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,7,0.82500,0.82258,0.87500,0.00000,0.00000,0.12500,0.52500,0.00000,1.05612,0.04960,0.29761,0.25423,0.12228,0.81714,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,8,0.81875,0.81935,0.72500,0.00625,0.00000,0.13750,0.51250,0.00000,1.06412,0.04669,0.29932,0.25415,0.12266,0.80427,160,combined,0.00
combined_micro_shift,cvar_lifetime_guard,9,0.83125,0.82903,0.82500,0.00000,0.00000,0.13750,0.51250,0.00000,1.05881,0.05838,0.29648,0.25509,0.11995,0.82302,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,0,0.80000,0.80000,0.70000,0.00000,0.00000,0.09375,0.55625,0.00000,1.04941,0.06858,0.30522,0.19493,0.14860,0.79308,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,1,0.82500,0.82581,0.90000,0.01250,0.00000,0.08125,0.53750,0.00000,1.05594,0.07121,0.29539,0.19235,0.14833,0.80617,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,2,0.88125,0.88065,0.95000,0.00625,0.00000,0.09375,0.52500,0.00000,1.05331,0.05918,0.25392,0.19215,0.14449,0.86829,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,3,0.83125,0.82903,0.87500,0.00625,0.00000,0.08750,0.53125,0.00000,1.05197,0.06363,0.28170,0.19156,0.14253,0.81847,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,4,0.83750,0.83226,0.82500,0.00000,0.00000,0.09375,0.50625,0.00000,1.04716,0.06640,0.28260,0.19238,0.14481,0.83090,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,5,0.81875,0.81613,0.75000,0.00000,0.00000,0.09375,0.53750,0.00000,1.04856,0.05501,0.29345,0.19265,0.14725,0.81195,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,6,0.81250,0.80968,0.77500,0.00000,0.00000,0.10000,0.53125,0.00000,1.04991,0.06012,0.29728,0.19424,0.14988,0.80551,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,7,0.84375,0.83871,0.87500,0.00000,0.00000,0.08750,0.55000,0.00000,1.04750,0.06229,0.28276,0.19334,0.14825,0.83710,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,8,0.78750,0.79032,0.85000,0.00000,0.00000,0.08750,0.53750,0.00000,1.04694,0.06299,0.31322,0.19361,0.14937,0.78093,160,combined,0.00
combined_micro_shift,skill_half_life_scheduler_v5,9,0.83125,0.82903,0.75000,0.00000,0.00000,0.09375,0.53750,0.00000,1.04856,0.07118,0.29038,0.19376,0.14459,0.82445,160,combined,0.00
combined_micro_shift,oracle_shift_aware_scheduler,0,0.88125,0.88387,0.85000,0.00000,0.00000,0.10000,0.51250,0.00000,1.04906,0.00000,0.25539,0.10824,0.13609,0.87438,160,combined,0.00
combined_micro_shift,oracle_shift_aware_scheduler,1,0.84375,0.83871,0.92500,0.00625,0.00000,0.10000,0.51250,0.00000,1.05437,0.00000,0.26733,0.10592,0.13586,0.83064,160,combined,0.00
combined_micro_shift,oracle_shift_aware_scheduler,2,0.86250,0.86129,0.87500,0.00000,0.00000,0.10000,0.52500,0.00000,1.04963,0.00000,0.25832,0.10692,0.13602,0.85555,160,combined,0.00
combined_micro_shift,oracle_shift_aware_scheduler,3,0.84375,0.84194,0.85000,0.00625,0.00000,0.10625,0.51875,0.00000,1.05628,0.00000,0.26492,0.10692,0.13514,0.83037,160,combined,0.00
combined_micro_shift,oracle_shift_aware_scheduler,4,0.89375,0.89032,0.90000,0.00000,0.00000,0.10000,0.51250,0.00000,1.04906,0.00000,0.23945,0.10726,0.13597,0.88688,160,combined,0.00
