split,skill,seed,step,method,goal_success,unsafe_failure,stale_execution,refresh,probe,abstain,coverage,false_safe,total_cost,predicted_success,calibration_abs_error,true_success_probability,risk_upper,hazard_score,estimated_half_life,true_half_life,half_life_abs_relative_error,shift_norm,observed_norm,mode_signal,exec_age,failure_label,risk_budget
combined_micro_shift,pick_place,0,25,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.32284,0.32284,0.39163,0.61672,0.77382,11.65786,14.39209,0.18998,0.46148,0.54331,0.08795,25.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,26,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.34948,0.34948,0.36773,0.57378,0.74431,13.21443,13.84295,0.04540,0.49667,0.41724,0.04976,26.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,27,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.33920,0.33920,0.36075,0.57674,0.75734,13.21578,13.99573,0.05573,0.48660,0.44993,0.00000,27.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,28,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.31489,0.31489,0.33700,0.61223,0.78576,12.59744,13.41949,0.06126,0.52577,0.52145,0.05021,28.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,29,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.31305,0.31305,0.32011,0.59916,0.79151,12.82075,13.11579,0.02250,0.54780,0.44387,0.03341,29.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,30,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.26575,0.26575,0.30064,0.65390,0.84760,11.05356,12.68822,0.12883,0.58060,0.60110,0.03402,30.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,31,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.25342,0.25342,0.28399,0.67110,0.86141,10.87314,12.35636,0.12004,0.60762,0.66314,0.03331,31.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,32,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.26016,0.26016,0.27812,0.64198,0.85813,11.35801,12.44242,0.08715,0.60047,0.53482,0.00000,32.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,33,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.22806,0.22806,0.25529,0.69435,0.89320,10.22627,11.81645,0.13457,0.65482,0.70349,0.03556,33.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,34,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.22764,0.22764,0.25043,0.68259,0.89588,10.41748,11.90378,0.12486,0.64690,0.66370,0.00000,34.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,35,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.21302,0.21302,0.23023,0.69242,0.91512,9.83587,11.33921,0.13258,0.70029,0.66418,0.00000,35.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,36,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.17410,0.17410,0.15651,0.80143,0.94994,8.33296,9.63708,0.13532,0.85790,1.00476,0.18948,36.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,37,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.22446,0.22446,0.21202,0.67750,0.90202,11.04032,11.06296,0.00205,0.72840,0.61448,0.00000,37.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,38,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.16263,0.16263,0.13107,0.82452,0.96556,7.81943,8.94946,0.12627,0.95288,0.93250,0.33846,38.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,39,bayesian_skill_survival,0,0,0,0,0,1,0,0,1.48000,0.18882,0.18882,0.20449,0.74166,0.93993,9.61255,11.18391,0.14050,0.71593,0.81966,0.05889,39.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,0,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.90153,0.90153,0.89660,0.21566,0.00000,22.41921,21.04502,0.06530,0.18107,0.12777,0.01372,0.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,1,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.87545,0.87545,0.87579,0.24373,0.03351,20.33772,21.76192,0.06544,0.16109,0.16129,0.04475,1.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,2,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.84839,0.84839,0.85070,0.26959,0.06894,19.40707,20.65687,0.06050,0.19247,0.18334,0.06880,2.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,3,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.81442,0.81442,0.82863,0.30043,0.11290,17.35754,20.56110,0.15581,0.19535,0.23529,0.06936,3.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,4,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.79241,0.79241,0.80528,0.30651,0.14301,17.96562,20.15584,0.10866,0.20783,0.25713,0.00000,4.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,5,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.75525,0.75525,0.79177,0.33694,0.19201,16.25523,21.29487,0.23666,0.17395,0.29205,0.00000,5.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,6,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.76362,0.76362,0.76388,0.31153,0.18615,20.19115,20.08283,0.00539,0.21013,0.15722,0.00000,6.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,7,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.75184,0.75184,0.74060,0.31808,0.20254,21.43818,19.64261,0.09141,0.22438,0.14713,0.00000,7.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,8,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.73605,0.73605,0.71498,0.32975,0.22419,21.84418,18.98484,0.15061,0.24690,0.13520,0.01525,8.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,9,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.65949,0.65949,0.70880,0.43459,0.31944,16.21049,20.25693,0.19976,0.20467,0.27311,0.20164,9.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,10,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.65404,0.65404,0.68894,0.40510,0.33064,17.26691,20.03982,0.13837,0.21150,0.24654,0.03361,10.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,11,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.61100,0.61100,0.66583,0.44217,0.38580,15.64247,19.51319,0.19836,0.22869,0.33965,0.00000,11.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,12,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.61700,0.61700,0.64078,0.42917,0.38015,17.39120,18.85563,0.07767,0.25151,0.27864,0.00000,12.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,13,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.57458,0.57458,0.61893,0.46691,0.43609,15.72956,18.47433,0.14857,0.26548,0.30754,0.02646,13.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,14,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.54200,0.54200,0.60137,0.48866,0.48016,14.83262,18.38841,0.19337,0.26871,0.31405,0.01844,14.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,15,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.54382,0.54382,0.57277,0.48135,0.47920,15.93729,17.54745,0.09176,0.30198,0.27955,0.01255,15.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,16,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.53010,0.53010,0.55201,0.49644,0.49612,16.18048,17.23176,0.06101,0.31531,0.32207,0.00985,16.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,17,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.48947,0.48947,0.54191,0.54576,0.54762,14.85520,17.53412,0.15278,0.30253,0.38206,0.08356,17.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,18,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.38468,0.38468,0.40286,0.68366,0.68090,10.92280,12.76125,0.14407,0.52485,0.48136,0.38160,18.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,19,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.48024,0.48024,0.49708,0.53773,0.56277,15.91907,16.61050,0.04163,0.34302,0.33423,0.04157,19.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,20,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.49657,0.49657,0.47935,0.50615,0.54496,17.60670,16.39394,0.07398,0.35317,0.24394,0.00000,20.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,21,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.41678,0.41678,0.45963,0.60004,0.64593,14.01978,16.05617,0.12683,0.36955,0.37721,0.11490,21.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,22,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.43739,0.43739,0.43277,0.55790,0.62208,15.67113,15.35699,0.02046,0.40575,0.32210,0.00000,22.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,23,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.42173,0.42173,0.41626,0.57320,0.64203,15.51866,15.15468,0.02402,0.41685,0.35385,0.00000,23.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,24,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.41321,0.41321,0.40808,0.58934,0.65286,15.72308,15.32584,0.02592,0.40744,0.34516,0.06651,24.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,25,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.30646,0.30646,0.37665,0.69478,0.78929,11.12744,14.39209,0.22684,0.46148,0.54331,0.08795,25.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,26,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.35315,0.35315,0.35346,0.63788,0.73170,13.69797,13.84295,0.01047,0.49667,0.41724,0.04976,26.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,27,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.33779,0.33779,0.34673,0.64444,0.75202,13.42162,13.99573,0.04102,0.48660,0.44993,0.00000,27.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,28,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.32567,0.32567,0.32375,0.67191,0.76473,13.41261,13.41949,0.00051,0.52577,0.52145,0.05021,28.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,29,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.31433,0.31433,0.30747,0.66537,0.78355,13.13461,13.11579,0.00143,0.54780,0.44387,0.03341,29.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,30,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.27113,0.27113,0.28871,0.71789,0.83576,11.51154,12.68822,0.09274,0.58060,0.60110,0.03402,30.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,31,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.25152,0.25152,0.27271,0.74019,0.85985,10.93485,12.35636,0.11504,0.60762,0.66314,0.03331,31.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,32,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.27198,0.27198,0.26712,0.70169,0.83785,12.19226,12.44242,0.02011,0.60047,0.53482,0.00000,32.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,33,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.22872,0.22872,0.24522,0.76202,0.88911,10.40102,11.81645,0.11979,0.65482,0.70349,0.03556,33.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,34,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.24357,0.24357,0.24063,0.73988,0.87116,11.50071,11.90378,0.03386,0.64690,0.66370,0.00000,34.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,35,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.23936,0.23936,0.22132,0.74282,0.87685,11.58374,11.33921,0.02156,0.70029,0.66418,0.00000,35.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,36,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.17216,0.17216,0.14980,0.87144,0.95108,8.26927,9.63708,0.14193,0.85790,1.00476,0.18948,36.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,37,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.23231,0.23231,0.20404,0.74036,0.88844,11.69386,11.06296,0.05703,0.72840,0.61448,0.00000,37.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,38,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.15704,0.15704,0.12575,0.89717,0.97211,7.35867,8.94946,0.17775,0.95288,0.93250,0.33846,38.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,39,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.18757,0.18757,0.19700,0.81110,0.93983,9.61828,11.18391,0.13999,0.71593,0.81966,0.05889,39.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,0,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.93353,0.93353,0.92860,0.13426,0.00000,23.70845,21.04502,0.12656,0.18107,0.12777,0.01372,0.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,1,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.91020,0.91020,0.90785,0.16113,0.02854,23.93677,21.76192,0.09994,0.16109,0.16129,0.04475,1.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,2,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.88628,0.88628,0.88280,0.18525,0.05841,23.03205,20.65687,0.11498,0.19247,0.18334,0.06880,2.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,3,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.85825,0.85825,0.86074,0.21154,0.09282,21.34518,20.56110,0.03813,0.19535,0.23529,0.06936,3.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,4,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.83783,0.83783,0.83735,0.21373,0.11961,21.76381,20.15584,0.07978,0.20783,0.25713,0.00000,4.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,5,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.80033,0.80033,0.82381,0.24368,0.16701,18.96577,21.29487,0.10937,0.17395,0.29205,0.00000,5.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,6,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.79855,0.79855,0.79581,0.22507,0.17458,21.67614,20.08283,0.07934,0.21013,0.15722,0.00000,6.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,7,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.78392,0.78392,0.77241,0.23328,0.19401,22.49653,19.64261,0.14529,0.22438,0.14713,0.00000,7.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,8,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.78974,0.78974,0.74660,0.23088,0.18667,26.83792,18.98484,0.41365,0.24690,0.13520,0.01525,8.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,9,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.72811,0.72811,0.74035,0.33100,0.25852,20.85633,20.25693,0.02959,0.20467,0.27311,0.20164,9.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,10,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.70339,0.70339,0.72029,0.30823,0.29432,19.88436,20.03982,0.00776,0.21150,0.24654,0.03361,10.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,11,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.67210,0.67210,0.69693,0.33557,0.33190,18.90451,19.51319,0.03119,0.22869,0.33965,0.00000,11.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,12,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.65642,0.65642,0.67155,0.33700,0.35468,18.99020,18.85563,0.00714,0.25151,0.27864,0.00000,12.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,13,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.64363,0.64363,0.64937,0.35526,0.36977,19.51794,18.47433,0.05649,0.26548,0.30754,0.02646,13.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,14,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.61063,0.61063,0.63151,0.37638,0.41256,18.24160,18.38841,0.00798,0.26871,0.31405,0.01844,14.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,15,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.63017,0.63017,0.60239,0.35715,0.38858,21.13352,17.54745,0.20436,0.30198,0.27955,0.01255,15.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,16,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.59957,0.59957,0.58119,0.38308,0.42675,19.93094,17.23176,0.15664,0.31531,0.32207,0.00985,16.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,17,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.54112,0.54112,0.57083,0.44604,0.49927,17.03562,17.53412,0.02843,0.30253,0.38206,0.08356,17.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,18,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.49175,0.49175,0.42876,0.55580,0.55494,15.41178,12.76125,0.20770,0.52485,0.48136,0.38160,18.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,19,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.50650,0.50650,0.52486,0.45314,0.54681,16.64019,16.61050,0.00179,0.34302,0.33423,0.04157,19.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,20,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.55704,0.55704,0.50661,0.39771,0.48526,20.87509,16.39394,0.27334,0.35317,0.24394,0.00000,20.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,21,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.47754,0.47754,0.48627,0.49400,0.58165,16.70346,16.05617,0.04031,0.36955,0.37721,0.11490,21.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,22,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.51470,0.51470,0.45851,0.43722,0.53728,19.78821,15.35699,0.28855,0.40575,0.32210,0.00000,22.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,23,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.45383,0.45383,0.44138,0.48218,0.61519,16.69372,15.15468,0.10156,0.41685,0.35385,0.00000,23.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,24,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.47095,0.47095,0.43284,0.48351,0.59222,18.54495,15.32584,0.21005,0.40744,0.34516,0.06651,24.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,25,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.40879,0.40879,0.40014,0.55824,0.66499,15.84566,14.39209,0.10100,0.46148,0.54331,0.08795,25.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,26,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.41077,0.41077,0.37591,0.53042,0.66793,16.34778,13.84295,0.18095,0.49667,0.41724,0.04976,26.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,27,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.39454,0.39454,0.36881,0.53553,0.68854,16.04398,13.99573,0.14635,0.48660,0.44993,0.00000,27.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,28,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.34655,0.34655,0.34468,0.58833,0.74736,14.10672,13.41949,0.05121,0.52577,0.52145,0.05021,28.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,29,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.38636,0.38636,0.32750,0.54707,0.69889,16.74703,13.11579,0.27686,0.54780,0.44387,0.03341,29.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,30,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.34419,0.34419,0.30767,0.59819,0.74759,15.10451,12.68822,0.19044,0.58060,0.60110,0.03402,30.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,31,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.30746,0.30746,0.29067,0.63146,0.79294,13.64520,12.35636,0.10431,0.60762,0.66314,0.03331,31.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,32,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.33386,0.33386,0.28467,0.58817,0.76413,15.35538,12.44242,0.23412,0.60047,0.53482,0.00000,32.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,33,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.27106,0.27106,0.26133,0.66196,0.83867,12.53851,11.81645,0.06111,0.65482,0.70349,0.03556,33.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,34,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.25989,0.25989,0.25634,0.65606,0.85530,12.19153,11.90378,0.02417,0.64690,0.66370,0.00000,34.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,35,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.28090,0.28090,0.23564,0.64221,0.82795,13.78426,11.33921,0.21563,0.70029,0.66418,0.00000,35.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,36,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.21139,0.21139,0.16069,0.77795,0.90210,10.73813,9.63708,0.11425,0.85790,1.00476,0.18948,36.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,37,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.28681,0.28681,0.21691,0.63101,0.82221,14.84899,11.06296,0.34223,0.72840,0.61448,0.00000,37.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,38,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.20684,0.20684,0.13443,0.80160,0.90851,11.01379,8.94946,0.23067,0.95288,0.93250,0.33846,38.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,39,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.22136,0.22136,0.20912,0.71680,0.89840,11.82179,11.18391,0.05704,0.71593,0.81966,0.05889,39.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,0,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.93953,0.93953,0.93460,0.04831,0.00000,21.04502,21.04502,0.00000,0.18107,0.12777,0.01372,0.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,1,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.91385,0.91385,0.91460,0.06011,0.03135,21.76192,21.76192,0.00000,0.16109,0.16129,0.04475,1.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,2,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.88689,0.88689,0.89033,0.08318,0.06491,20.65687,20.65687,0.00000,0.19247,0.18334,0.06880,2.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,3,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.86109,0.86109,0.86897,0.09956,0.09619,20.56110,20.56110,0.00000,0.19535,0.23529,0.06936,3.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,4,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.83621,0.83621,0.84628,0.11802,0.12852,20.15584,20.15584,0.00000,0.20783,0.25713,0.00000,4.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,5,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.81836,0.81836,0.83319,0.12219,0.15020,21.29487,21.29487,0.00000,0.17395,0.29205,0.00000,5.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,6,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.79384,0.79384,0.80593,0.14686,0.18705,20.08283,20.08283,0.00000,0.21013,0.15722,0.00000,6.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,7,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.76948,0.76948,0.78314,0.16540,0.21887,19.64261,19.64261,0.00000,0.22438,0.14713,0.00000,7.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,8,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.74298,0.74298,0.75795,0.18690,0.25329,18.98484,18.98484,0.00000,0.24690,0.13520,0.01525,8.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,9,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.72749,0.72749,0.75191,0.18555,0.26506,20.25693,20.25693,0.00000,0.20467,0.27311,0.20164,9.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,10,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.70911,0.70911,0.73230,0.19990,0.29241,20.03982,20.03982,0.00000,0.21150,0.24654,0.03361,10.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,11,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.68266,0.68266,0.70943,0.21918,0.32345,19.51319,19.51319,0.00000,0.22869,0.33965,0.00000,11.00000,abstained_fixed_risk,0.02
combined_micro_shift,pick_place,0,12,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.65873,0.65873,0.68453,0.23983,0.35669,18.85563,18.85563,0.00000,0.25151,0.27864,0.00000,12.00000,abstained_fixed_risk,0.02
